Day,bikes_hired,year,month,date,day_of_week,season,avg_temp,avg_humidity,avg_pressure,avg_windspeed,rainfall_mm,Rain,Fog,Thunderstorm,Snow,rain,fog,thunderstorm,snow
2017-02-03,23231,2017,2,3,Friday,1,8,86,994,21,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-04,17324,2017,2,4,Saturday,1,6,86,997,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-05,14570,2017,2,5,Sunday,1,4,93,1004,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-06,24312,2017,2,6,Monday,1,3,90,1017,8,6.1,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-02-07,27156,2017,2,7,Tuesday,1,7,86,1014,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-08,25770,2017,2,8,Wednesday,1,4,86,1026,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-09,22900,2017,2,9,Thursday,1,1,86,1027,11,0,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-02-10,18673,2017,2,10,Friday,1,1,93,1024,11,0.25,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-02-11,9394,2017,2,11,Saturday,1,2,92,1022,11,0.51,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-02-12,10272,2017,2,12,Sunday,1,4,91,1022,14,0,1,,,1,TRUE,FALSE,FALSE,TRUE
2017-02-13,24159,2017,2,13,Monday,1,7,81,1022,23,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-02-14,26649,2017,2,14,Tuesday,1,7,81,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-02-15,24330,2017,2,15,Wednesday,1,9,95,1028,11,1.02,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-02-16,26649,2017,2,16,Thursday,1,9,86,1029,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-17,25883,2017,2,17,Friday,1,9,84,1028,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-18,21292,2017,2,18,Saturday,1,9,86,1025,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-02-19,19169,2017,2,19,Sunday,1,8,87,1022,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-20,28665,2017,2,20,Monday,1,13,85,1019,18,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-02-21,28929,2017,2,21,Tuesday,1,11,86,1016,21,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-22,27290,2017,2,22,Wednesday,1,12,83,1008,31,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-23,22520,2017,2,23,Thursday,1,8,71,999,35,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-24,26832,2017,2,24,Friday,1,6,65,1016,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-25,14132,2017,2,25,Saturday,1,8,83,1013,19,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-26,14911,2017,2,26,Sunday,1,10,85,1006,26,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-27,20001,2017,2,27,Monday,1,6,87,990,19,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2017-02-28,24755,2017,2,28,Tuesday,1,4,82,988,18,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-01,24746,2017,3,1,Wednesday,1,7,80,998,19,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-02,26938,2017,3,2,Thursday,1,8,60,1008,32,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-03,22914,2017,3,3,Friday,1,8,87,998,14,2.03,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-03-04,21546,2017,3,4,Saturday,1,9,79,989,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-05,10593,2017,3,5,Sunday,1,8,79,991,24,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-06,26917,2017,3,6,Monday,1,7,74,1005,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-07,29174,2017,3,7,Tuesday,1,8,72,1016,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-08,24440,2017,3,8,Wednesday,1,11,86,1012,19,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-09,31113,2017,3,9,Thursday,1,12,66,1021,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-10,28126,2017,3,10,Friday,1,9,86,1025,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-11,30560,2017,3,11,Saturday,1,13,83,1018,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-12,15850,2017,3,12,Sunday,1,11,85,1015,6,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-13,32177,2017,3,13,Monday,1,10,70,1029,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-14,30857,2017,3,14,Tuesday,1,11,84,1032,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-15,34548,2017,3,15,Wednesday,1,13,79,1032,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-03-16,31876,2017,3,16,Thursday,1,9,86,1023,11,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-03-17,26481,2017,3,17,Friday,1,8,72,1017,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-18,7771,2017,3,18,Saturday,1,12,83,1010,31,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-19,19335,2017,3,19,Sunday,1,13,77,1009,27,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-20,24145,2017,3,20,Monday,1,10,85,1004,24,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-21,30182,2017,3,21,Tuesday,2,8,64,1009,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-22,23725,2017,3,22,Wednesday,2,8,79,1006,18,3.05,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-23,27639,2017,3,23,Thursday,2,8,77,1015,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-24,27578,2017,3,24,Friday,2,10,75,1028,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-25,28374,2017,3,25,Saturday,2,9,50,1029,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-26,24090,2017,3,26,Sunday,2,11,65,1024,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-27,30887,2017,3,27,Monday,2,11,76,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-03-28,32314,2017,3,28,Tuesday,2,11,77,1020,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-29,29907,2017,3,29,Wednesday,2,13,81,1021,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-30,34219,2017,3,30,Thursday,2,17,61,1019,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-03-31,30730,2017,3,31,Friday,2,13,68,1010,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-01,28237,2017,4,1,Saturday,2,12,72,1009,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-02,31064,2017,4,2,Sunday,2,11,69,1021,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-03,34287,2017,4,3,Monday,2,11,71,1025,8,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-04-04,30887,2017,4,4,Tuesday,2,11,81,1026,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-05,33985,2017,4,5,Wednesday,2,10,65,1031,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-06,36003,2017,4,6,Thursday,2,11,63,1030,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-07,35434,2017,4,7,Friday,2,12,64,1027,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-08,38878,2017,4,8,Saturday,2,12,64,1024,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-09,42854,2017,4,9,Sunday,2,16,59,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-10,31158,2017,4,10,Monday,2,11,57,1025,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-11,35436,2017,4,11,Tuesday,2,11,59,1027,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-12,32570,2017,4,12,Wednesday,2,11,67,1019,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-13,30343,2017,4,13,Thursday,2,10,56,1018,11,0,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-04-14,22357,2017,4,14,Friday,2,11,63,1017,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-15,24627,2017,4,15,Saturday,2,12,60,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-16,23090,2017,4,16,Sunday,2,11,64,1022,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-17,20130,2017,4,17,Monday,2,10,71,1023,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-18,29490,2017,4,18,Tuesday,2,9,56,1031,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-19,32500,2017,4,19,Wednesday,2,9,53,1036,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-20,33546,2017,4,20,Thursday,2,11,66,1036,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-21,31510,2017,4,21,Friday,2,11,69,1032,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-22,28323,2017,4,22,Saturday,2,13,60,1028,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-23,28736,2017,4,23,Sunday,2,12,62,1026,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-24,28500,2017,4,24,Monday,2,9,70,1016,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-25,32383,2017,4,25,Tuesday,2,6,53,1014,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-26,28360,2017,4,26,Wednesday,2,7,70,1018,11,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-27,26727,2017,4,27,Thursday,2,6,73,1019,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-28,30390,2017,4,28,Friday,2,11,68,1017,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-04-29,28450,2017,4,29,Saturday,2,11,62,1014,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-04-30,27461,2017,4,30,Sunday,2,13,51,1002,24,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-01,18493,2017,5,1,Monday,2,11,80,1004,14,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-02,32945,2017,5,2,Tuesday,2,12,72,1019,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-03,27191,2017,5,3,Wednesday,2,10,80,1022,13,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-04,31200,2017,5,4,Thursday,2,12,76,1022,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-05,31355,2017,5,5,Friday,2,12,62,1021,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-06,29020,2017,5,6,Saturday,2,12,70,1013,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-07,28491,2017,5,7,Sunday,2,13,64,1021,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-08,30426,2017,5,8,Monday,2,9,66,1027,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-09,33211,2017,5,9,Tuesday,2,10,60,1022,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-10,36305,2017,5,10,Wednesday,2,12,62,1008,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-11,33911,2017,5,11,Thursday,2,14,67,996,10,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-12,32618,2017,5,12,Friday,2,16,79,997,14,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-13,29539,2017,5,13,Saturday,2,16,67,1007,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-14,30145,2017,5,14,Sunday,2,16,65,1018,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-15,25882,2017,5,15,Monday,2,14,81,1024,16,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-16,35964,2017,5,16,Tuesday,2,20,74,1023,18,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-17,18926,2017,5,17,Wednesday,2,14,95,1017,10,17.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-18,23268,2017,5,18,Thursday,2,13,78,1012,10,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-19,28730,2017,5,19,Friday,2,13,80,1012,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-20,26825,2017,5,20,Saturday,2,12,75,1017,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-21,33728,2017,5,21,Sunday,2,14,67,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-22,40021,2017,5,22,Monday,2,18,57,1016,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-23,39259,2017,5,23,Tuesday,2,16,74,1021,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-24,41644,2017,5,24,Wednesday,2,19,64,1025,10,0,,1,,,FALSE,TRUE,FALSE,FALSE
2017-05-25,43528,2017,5,25,Thursday,2,20,62,1024,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-26,43701,2017,5,26,Friday,2,21,57,1018,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-05-27,35354,2017,5,27,Saturday,2,19,68,1014,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-28,27909,2017,5,28,Sunday,2,18,75,1017,8,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-29,26476,2017,5,29,Monday,2,17,86,1012,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-30,37517,2017,5,30,Tuesday,2,17,72,1015,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-05-31,39019,2017,5,31,Wednesday,2,18,72,1022,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-01,42514,2017,6,1,Thursday,2,19,66,1021,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-02,34459,2017,6,2,Friday,2,19,67,1016,6,7.11,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-06-03,38635,2017,6,3,Saturday,2,18,62,1014,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-04,30840,2017,6,4,Sunday,2,14,65,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-05,30846,2017,6,5,Monday,2,14,75,1007,23,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-06,17387,2017,6,6,Tuesday,2,13,76,995,32,16,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-07,34819,2017,6,7,Wednesday,2,16,62,1011,29,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-08,32751,2017,6,8,Thursday,2,16,78,1010,24,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-09,33705,2017,6,9,Friday,2,17,70,1011,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-10,36788,2017,6,10,Saturday,2,18,67,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-11,32997,2017,6,11,Sunday,2,19,64,1014,19,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-12,36114,2017,6,12,Monday,2,17,63,1017,23,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-13,41337,2017,6,13,Tuesday,2,17,62,1020,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-14,44762,2017,6,14,Wednesday,2,20,54,1017,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-15,42249,2017,6,15,Thursday,2,20,57,1015,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-16,40288,2017,6,16,Friday,2,18,64,1024,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-17,41719,2017,6,17,Saturday,2,22,63,1026,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-18,38577,2017,6,18,Sunday,2,24,56,1023,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-19,41624,2017,6,19,Monday,2,26,53,1019,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-20,43185,2017,6,20,Tuesday,2,25,54,1017,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-21,43885,2017,6,21,Wednesday,3,25,60,1014,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-22,39708,2017,6,22,Thursday,3,21,67,1012,19,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-23,40025,2017,6,23,Friday,3,19,62,1016,21,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-24,30271,2017,6,24,Saturday,3,20,72,1014,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-25,31012,2017,6,25,Sunday,3,19,65,1012,23,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-06-26,42096,2017,6,26,Monday,3,19,46,1014,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-27,24206,2017,6,27,Tuesday,3,18,74,1007,14,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-28,33008,2017,6,28,Wednesday,3,15,84,998,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-29,38137,2017,6,29,Thursday,3,14,72,996,11,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-06-30,40350,2017,6,30,Friday,3,18,68,1004,8,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-01,36183,2017,7,1,Saturday,3,19,64,1015,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-02,42875,2017,7,2,Sunday,3,19,55,1021,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-03,39970,2017,7,3,Monday,3,20,61,1020,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-04,43784,2017,7,4,Tuesday,3,19,64,1020,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-05,46035,2017,7,5,Wednesday,3,22,53,1018,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-06,44386,2017,7,6,Thursday,3,26,50,1014,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-07,43547,2017,7,7,Friday,3,23,53,1016,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-08,40196,2017,7,8,Saturday,3,22,54,1018,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-09,38912,2017,7,9,Sunday,3,23,57,1013,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-10,41086,2017,7,10,Monday,3,21,58,1008,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-11,25955,2017,7,11,Tuesday,3,17,79,1009,16,18.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-12,38377,2017,7,12,Wednesday,3,18,69,1014,11,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-13,42082,2017,7,13,Thursday,3,18,54,1022,11,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-14,38932,2017,7,14,Friday,3,18,59,1020,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-15,30690,2017,7,15,Saturday,3,19,73,1022,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-16,31595,2017,7,16,Sunday,3,21,72,1023,16,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-17,41811,2017,7,17,Monday,3,21,47,1023,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-18,41804,2017,7,18,Tuesday,3,22,59,1016,16,0.76,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-07-19,39340,2017,7,19,Wednesday,3,20,81,1006,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-20,37164,2017,7,20,Thursday,3,18,69,1008,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-21,37967,2017,7,21,Friday,3,18,64,1008,19,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-22,16392,2017,7,22,Saturday,3,16,85,1008,13,9.91,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-23,26432,2017,7,23,Sunday,3,16,79,1011,11,0.25,1,1,,,TRUE,TRUE,FALSE,FALSE
2017-07-24,32515,2017,7,24,Monday,3,17,78,1014,13,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-25,41029,2017,7,25,Tuesday,3,18,70,1016,10,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-07-26,33566,2017,7,26,Wednesday,3,18,84,1008,14,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-27,32588,2017,7,27,Thursday,3,18,74,1007,19,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-28,32857,2017,7,28,Friday,3,18,77,1008,19,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-29,23334,2017,7,29,Saturday,3,17,82,1008,18,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-30,31893,2017,7,30,Sunday,3,18,74,1006,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-07-31,38541,2017,7,31,Monday,3,18,66,1011,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-01,39837,2017,8,1,Tuesday,3,17,71,1014,14,0.76,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-02,27123,2017,8,2,Wednesday,3,17,85,1012,18,6.1,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-03,34430,2017,8,3,Thursday,3,18,73,1007,26,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-04,34893,2017,8,4,Friday,3,19,64,1011,21,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-05,27715,2017,8,5,Saturday,3,18,65,1016,11,0.51,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-08-06,31536,2017,8,6,Sunday,3,17,68,1022,14,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-07,32303,2017,8,7,Monday,3,17,80,1017,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-08,33854,2017,8,8,Tuesday,3,16,82,1011,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-09,11525,2017,8,9,Wednesday,3,14,90,1015,13,21.08,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-10,35707,2017,8,10,Thursday,3,17,66,1023,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-11,34462,2017,8,11,Friday,3,16,73,1019,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-12,31034,2017,8,12,Saturday,3,19,68,1016,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-13,34928,2017,8,13,Sunday,3,17,53,1021,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-14,35979,2017,8,14,Monday,3,17,64,1017,8,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-15,38181,2017,8,15,Tuesday,3,19,65,1015,10,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-16,37037,2017,8,16,Wednesday,3,17,67,1019,11,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-17,31947,2017,8,17,Thursday,3,20,77,1011,18,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-18,28252,2017,8,18,Friday,3,17,75,1011,19,7.11,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-08-19,29156,2017,8,19,Saturday,3,17,65,1017,24,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-20,25270,2017,8,20,Sunday,3,16,72,1023,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-21,27725,2017,8,21,Monday,3,17,91,1021,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-22,33327,2017,8,22,Tuesday,3,20,83,1019,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-23,34439,2017,8,23,Wednesday,3,19,76,1013,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-24,34548,2017,8,24,Thursday,3,17,72,1017,13,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-25,35108,2017,8,25,Friday,3,18,68,1017,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-26,31442,2017,8,26,Saturday,3,19,64,1016,5,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-27,33657,2017,8,27,Sunday,3,21,56,1018,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-28,34862,2017,8,28,Monday,3,21,65,1017,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-29,35427,2017,8,29,Tuesday,3,21,71,1013,8,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-08-30,22542,2017,8,30,Wednesday,3,13,78,1013,11,4.06,1,,,,TRUE,FALSE,FALSE,FALSE
2017-08-31,35953,2017,8,31,Thursday,3,14,75,1017,8,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-01,36194,2017,9,1,Friday,3,16,63,1021,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-09-02,35246,2017,9,2,Saturday,3,16,64,1022,6,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-09-03,21934,2017,9,3,Sunday,3,14,84,1013,13,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-04,28710,2017,9,4,Monday,3,18,89,1012,13,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-05,32336,2017,9,5,Tuesday,3,18,85,1014,16,1.02,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-06,36559,2017,9,6,Wednesday,3,15,67,1019,16,0,,,,,FALSE,FALSE,FALSE,FALSE
2017-09-07,35614,2017,9,7,Thursday,3,16,73,1014,14,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-08,23199,2017,9,8,Friday,3,16,81,1000,21,5.08,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-09,28349,2017,9,9,Saturday,3,14,80,998,13,7.11,1,,1,,TRUE,FALSE,TRUE,FALSE
2017-09-10,21298,2017,9,10,Sunday,3,13,84,999,14,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-11,26886,2017,9,11,Monday,3,16,74,994,27,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-12,32569,2017,9,12,Tuesday,3,14,74,1004,21,2.03,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-13,32583,2017,9,13,Wednesday,3,14,63,999,34,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-14,33252,2017,9,14,Thursday,3,13,73,1008,16,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-15,31628,2017,9,15,Friday,3,12,78,1013,10,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-16,26166,2017,9,16,Saturday,3,12,81,1012,6,0.25,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-17,25300,2017,9,17,Sunday,3,13,79,1014,6,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-18,30718,2017,9,18,Monday,3,13,78,1017,8,0.51,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-19,34917,2017,9,19,Tuesday,3,12,77,1021,6,0,1,,,,TRUE,FALSE,FALSE,FALSE
2017-09-20,35149,2017,9,20,Wednesday,3,13,82,1019,10,0,,,,,FALSE,FALSE,FALSE,FALSE
